Arquivo: leitura.c
========================================

 ID | Token                  |  Linha | Coluna | Lexema
  9 | TKAtrib                |    407 |     27 | =
 83 | TKCteChar              |    407 |     29 | '\0'
 10 | TKPontoEVirgula        |    407 |     33 | ;
  1 | TKId                   |    407 |     35 | tk
  9 | TKAtrib                |    407 |     38 | =
  1 | TKId                   |    407 |     40 | TKMod
 10 | TKPontoEVirgula        |    407 |     45 | ;
 33 | TKReturn               |    407 |     47 | return
 10 | TKPontoEVirgula        |    407 |     53 | ;
 10 | TKPontoEVirgula        |    409 |     13 | /
 31 | TKCase                 |    410 |     13 | case
 83 | TKCteChar              |    410 |     18 | '='
  6 | TKDoisPontos           |    410 |     21 | :
  1 | TKId                   |    411 |     17 | lex
 18 | TKAbreColchete         |    411 |     20 | [
  1 | TKId                   |    411 |     21 | posl
 14 | TKDuploMais            |    411 |     25 | ++
 19 | TKFechaColchete        |    411 |     27 | ]
  9 | TKAtrib                |    411 |     29 | =
  1 | TKId                   |    411 |     31 | c
 10 | TKPontoEVirgula        |    411 |     32 | ;
  1 | TKId                   |    411 |     34 | proxC
  7 | TKAbrePar              |    411 |     39 | (
  8 | TKFechaPar             |    411 |     40 | )
 10 | TKPontoEVirgula        |    411 |     41 | ;
 24 | TKIf                   |    412 |     17 | if
  7 | TKAbrePar              |    412 |     20 | (
  1 | TKId                   |    412 |     21 | c
 64 | TKIgual                |    412 |     23 | ==
 83 | TKCteChar              |    412 |     26 | '='
  8 | TKFechaPar             |    412 |     29 | )
 11 | TKAbreChaves           |    412 |     31 | {
  1 | TKId                   |    412 |     33 | lex
 18 | TKAbreColchete         |    412 |     36 | [
  1 | TKId                   |    412 |     37 | posl
 14 | TKDuploMais            |    412 |     41 | ++
 19 | TKFechaColchete        |    412 |     43 | ]
  9 | TKAtrib                |    412 |     45 | =
  1 | TKId                   |    412 |     47 | c
 10 | TKPontoEVirgula        |    412 |     48 | ;
  1 | TKId                   |    412 |     50 | lex
 18 | TKAbreColchete         |    412 |     53 | [
  1 | TKId                   |    412 |     54 | posl
 19 | TKFechaColchete        |    412 |     58 | ]
  9 | TKAtrib                |    412 |     60 | =
 83 | TKCteChar              |    412 |     62 | '\0'
 10 | TKPontoEVirgula        |    412 |     66 | ;
  1 | TKId                   |    412 |     68 | proxC
  7 | TKAbrePar              |    412 |     73 | (
  8 | TKFechaPar             |    412 |     74 | )
 10 | TKPontoEVirgula        |    412 |     75 | ;
  1 | TKId                   |    412 |     77 | tk
  9 | TKAtrib                |    412 |     80 | =
  1 | TKId                   |    412 |     82 | TKIgual
 10 | TKPontoEVirgula        |    412 |     89 | ;
 33 | TKReturn               |    412 |     91 | return
 10 | TKPontoEVirgula        |    412 |     97 | ;
 12 | TKFechaChaves          |    412 |     99 | }
  1 | TKId                   |    413 |     17 | lex
 18 | TKAbreColchete         |    413 |     20 | [
  1 | TKId                   |    413 |     21 | posl
 19 | TKFechaColchete        |    413 |     25 | ]
  9 | TKAtrib                |    413 |     27 | =
 83 | TKCteChar              |    413 |     29 | '\0'
 10 | TKPontoEVirgula        |    413 |     33 | ;
  1 | TKId                   |    413 |     35 | tk
  9 | TKAtrib                |    413 |     38 | =
  1 | TKId                   |    413 |     40 | TKAtrib
 10 | TKPontoEVirgula        |    413 |     47 | ;
 33 | TKReturn               |    413 |     49 | return
 10 | TKPontoEVirgula        |    413 |     55 | ;
 31 | TKCase                 |    414 |     13 | case
 83 | TKCteChar              |    414 |     18 | '!'
  6 | TKDoisPontos           |    414 |     21 | :
  1 | TKId                   |    415 |     17 | lex
 18 | TKAbreColchete         |    415 |     20 | [
  1 | TKId                   |    415 |     21 | posl
 14 | TKDuploMais            |    415 |     25 | ++
 19 | TKFechaColchete        |    415 |     27 | ]
  9 | TKAtrib                |    415 |     29 | =
  1 | TKId                   |    415 |     31 | c
 10 | TKPontoEVirgula        |    415 |     32 | ;
  1 | TKId                   |    415 |     34 | proxC
  7 | TKAbrePar              |    415 |     39 | (
  8 | TKFechaPar             |    415 |     40 | )
 10 | TKPontoEVirgula        |    415 |     41 | ;
 24 | TKIf                   |    416 |     17 | if
  7 | TKAbrePar              |    416 |     20 | (
  1 | TKId                   |    416 |     21 | c
 64 | TKIgual                |    416 |     23 | ==
 83 | TKCteChar              |    416 |     26 | '='
  8 | TKFechaPar             |    416 |     29 | )
 11 | TKAbreChaves           |    416 |     31 | {
  1 | TKId                   |    416 |     33 | lex
 18 | TKAbreColchete         |    416 |     36 | [
  1 | TKId                   |    416 |     37 | posl
 14 | TKDuploMais            |    416 |     41 | ++
 19 | TKFechaColchete        |    416 |     43 | ]
  9 | TKAtrib                |    416 |     45 | =
  1 | TKId                   |    416 |     47 | c
 10 | TKPontoEVirgula        |    416 |     48 | ;
  1 | TKId                   |    416 |     50 | lex
 18 | TKAbreColchete         |    416 |     53 | [
  1 | TKId                   |    416 |     54 | posl
 19 | TKFechaColchete        |    416 |     58 | ]
  9 | TKAtrib                |    416 |     60 | =
 83 | TKCteChar              |    416 |     62 | '\0'
 10 | TKPontoEVirgula        |    416 |     66 | ;
  1 | TKId                   |    416 |     68 | proxC
  7 | TKAbrePar              |    416 |     73 | (
  8 | TKFechaPar             |    416 |     74 | )
 10 | TKPontoEVirgula        |    416 |     75 | ;
  1 | TKId                   |    416 |     77 | tk
  9 | TKAtrib                |    416 |     80 | =
  1 | TKId                   |    416 |     82 | TKDiferente
 10 | TKPontoEVirgula        |    416 |     93 | ;
 33 | TKReturn               |    416 |     95 | return
 10 | TKPontoEVirgula        |    416 |    101 | ;
 12 | TKFechaChaves          |    416 |    103 | }
  1 | TKId                   |    417 |     17 | lex
 18 | TKAbreColchete         |    417 |     20 | [
  1 | TKId                   |    417 |     21 | posl
 19 | TKFechaColchete        |    417 |     25 | ]
  9 | TKAtrib                |    417 |     27 | =
 83 | TKCteChar              |    417 |     29 | '\0'
 10 | TKPontoEVirgula        |    417 |     33 | ;
  1 | TKId                   |    417 |     35 | tk
  9 | TKAtrib                |    417 |     38 | =
  1 | TKId                   |    417 |     40 | TKNao
 10 | TKPontoEVirgula        |    417 |     45 | ;
 33 | TKReturn               |    417 |     47 | return
 10 | TKPontoEVirgula        |    417 |     53 | ;
 31 | TKCase                 |    418 |     13 | case
 83 | TKCteChar              |    418 |     18 | '<'
  6 | TKDoisPontos           |    418 |     21 | :
  1 | TKId                   |    419 |     17 | lex
 18 | TKAbreColchete         |    419 |     20 | [
  1 | TKId                   |    419 |     21 | posl
 14 | TKDuploMais            |    419 |     25 | ++
 19 | TKFechaColchete        |    419 |     27 | ]
  9 | TKAtrib                |    419 |     29 | =
  1 | TKId                   |    419 |     31 | c
 10 | TKPontoEVirgula        |    419 |     32 | ;
  1 | TKId                   |    419 |     34 | proxC
  7 | TKAbrePar              |    419 |     39 | (
  8 | TKFechaPar             |    419 |     40 | )
 10 | TKPontoEVirgula        |    419 |     41 | ;
 24 | TKIf                   |    420 |     17 | if
  7 | TKAbrePar              |    420 |     20 | (
  1 | TKId                   |    420 |     21 | c
 64 | TKIgual                |    420 |     23 | ==
 83 | TKCteChar              |    420 |     26 | '='
  8 | TKFechaPar             |    420 |     29 | )
 11 | TKAbreChaves           |    420 |     31 | {
  1 | TKId                   |    420 |     33 | lex
 18 | TKAbreColchete         |    420 |     36 | [
  1 | TKId                   |    420 |     37 | posl
 14 | TKDuploMais            |    420 |     41 | ++
 19 | TKFechaColchete        |    420 |     43 | ]
  9 | TKAtrib                |    420 |     45 | =
  1 | TKId                   |    420 |     47 | c
 10 | TKPontoEVirgula        |    420 |     48 | ;
  1 | TKId                   |    420 |     50 | lex
 18 | TKAbreColchete         |    420 |     53 | [
  1 | TKId                   |    420 |     54 | posl
 19 | TKFechaColchete        |    420 |     58 | ]
  9 | TKAtrib                |    420 |     60 | =
 83 | TKCteChar              |    420 |     62 | '\0'
 10 | TKPontoEVirgula        |    420 |     66 | ;
  1 | TKId                   |    420 |     68 | proxC
  7 | TKAbrePar              |    420 |     73 | (
  8 | TKFechaPar             |    420 |     74 | )
 10 | TKPontoEVirgula        |    420 |     75 | ;
  1 | TKId                   |    420 |     77 | tk
  9 | TKAtrib                |    420 |     80 | =
  1 | TKId                   |    420 |     82 | TKMenorIgual
 10 | TKPontoEVirgula        |    420 |     94 | ;
 33 | TKReturn               |    420 |     96 | return
 10 | TKPontoEVirgula        |    420 |    102 | ;
 12 | TKFechaChaves          |    420 |    104 | }
 24 | TKIf                   |    421 |     17 | if
  7 | TKAbrePar              |    421 |     20 | (
  1 | TKId                   |    421 |     21 | c
 64 | TKIgual                |    421 |     23 | ==
 83 | TKCteChar              |    421 |     26 | '<'
  8 | TKFechaPar             |    421 |     29 | )
 11 | TKAbreChaves           |    421 |     31 | {
  1 | TKId                   |    422 |     21 | lex
 18 | TKAbreColchete         |    422 |     24 | [
  1 | TKId                   |    422 |     25 | posl
 14 | TKDuploMais            |    422 |     29 | ++
 19 | TKFechaColchete        |    422 |     31 | ]
  9 | TKAtrib                |    422 |     33 | =
  1 | TKId                   |    422 |     35 | c
 10 | TKPontoEVirgula        |    422 |     36 | ;
  1 | TKId                   |    422 |     38 | proxC
  7 | TKAbrePar              |    422 |     43 | (
  8 | TKFechaPar             |    422 |     44 | )
 10 | TKPontoEVirgula        |    422 |     45 | ;
 24 | TKIf                   |    423 |     21 | if
  7 | TKAbrePar              |    423 |     24 | (
  1 | TKId                   |    423 |     25 | c
 64 | TKIgual                |    423 |     27 | ==
 83 | TKCteChar              |    423 |     30 | '='
  8 | TKFechaPar             |    423 |     33 | )
 11 | TKAbreChaves           |    423 |     35 | {
  1 | TKId                   |    423 |     37 | lex
 18 | TKAbreColchete         |    423 |     40 | [
  1 | TKId                   |    423 |     41 | posl
 14 | TKDuploMais            |    423 |     45 | ++
 19 | TKFechaColchete        |    423 |     47 | ]
  9 | TKAtrib                |    423 |     49 | =
  1 | TKId                   |    423 |     51 | c
 10 | TKPontoEVirgula        |    423 |     52 | ;
  1 | TKId                   |    423 |     54 | lex
 18 | TKAbreColchete         |    423 |     57 | [
  1 | TKId                   |    423 |     58 | posl
 19 | TKFechaColchete        |    423 |     62 | ]
  9 | TKAtrib                |    423 |     64 | =
 83 | TKCteChar              |    423 |     66 | '\0'
 10 | TKPontoEVirgula        |    423 |     70 | ;
  1 | TKId                   |    423 |     72 | proxC
  7 | TKAbrePar              |    423 |     77 | (
  8 | TKFechaPar             |    423 |     78 | )
 10 | TKPontoEVirgula        |    423 |     79 | ;
  1 | TKId                   |    423 |     81 | tk
  9 | TKAtrib                |    423 |     84 | =
  1 | TKId                   |    423 |     86 | TKAtribShiftLeft
 10 | TKPontoEVirgula        |    423 |    102 | ;
 33 | TKReturn               |    423 |    104 | return
 10 | TKPontoEVirgula        |    423 |    110 | ;
 12 | TKFechaChaves          |    423 |    112 | }
  1 | TKId                   |    424 |     21 | lex
 18 | TKAbreColchete         |    424 |     24 | [
  1 | TKId                   |    424 |     25 | posl
 19 | TKFechaColchete        |    424 |     29 | ]
  9 | TKAtrib                |    424 |     31 | =
 83 | TKCteChar              |    424 |     33 | '\0'
 10 | TKPontoEVirgula        |    424 |     37 | ;
  1 | TKId                   |    424 |     39 | tk
  9 | TKAtrib                |    424 |     42 | =
  1 | TKId                   |    424 |     44 | TKShiftLeft
 10 | TKPontoEVirgula        |    424 |     55 | ;
 33 | TKReturn               |    424 |     57 | return
 10 | TKPontoEVirgula        |    424 |     63 | ;
 12 | TKFechaChaves          |    425 |     17 | }
  1 | TKId                   |    426 |     17 | lex
 18 | TKAbreColchete         |    426 |     20 | [
  1 | TKId                   |    426 |     21 | posl
 19 | TKFechaColchete        |    426 |     25 | ]
  9 | TKAtrib                |    426 |     27 | =
 83 | TKCteChar              |    426 |     29 | '\0'
 10 | TKPontoEVirgula        |    426 |     33 | ;
  1 | TKId                   |    426 |     35 | tk
  9 | TKAtrib                |    426 |     38 | =
  1 | TKId                   |    426 |     40 | TKMenor
 10 | TKPontoEVirgula        |    426 |     47 | ;
 33 | TKReturn               |    426 |     49 | return
 10 | TKPontoEVirgula        |    426 |     55 | ;
 31 | TKCase                 |    427 |     13 | case
 83 | TKCteChar              |    427 |     18 | '>'
  6 | TKDoisPontos           |    427 |     21 | :
  1 | TKId                   |    428 |     17 | lex
